Кол-во вершин;Конфигурация графа;Диаметр;Средний путь;Время (мкс);Кол-во соединений
32;C(32, 4, 9, 11);3;2.03226;4789;96
32;C(32, 4, 10, 15);3;2.03226;4789;96
32;C(32, 5, 12, 14);3;2.03226;4789;96
32;C(32, 6, 7, 15);3;2.03226;4789;96
32;C(32, 9, 10, 15);3;2.03226;4789;96
32;C(32, 9, 12, 13);3;2.03226;4789;96
32;C(32, 11, 12, 14);3;2.03226;4789;96
32;C(32, 11, 12, 15);3;2.03226;4789;96
32;C(32, 11, 13, 14);3;2.03226;4789;96
33;C(33, 1, 4, 10);3;2.0625;4872;99
33;C(33, 1, 4, 13);3;2.0625;4872;99
33;C(33, 1, 5, 8);3;2.0625;4872;99
33;C(33, 1, 5, 12);3;2.0625;4872;99
33;C(33, 1, 5, 13);3;2.0625;4872;99
33;C(33, 1, 6, 10);3;2.0625;4872;99
33;C(33, 1, 7, 10);3;2.0625;4872;99
33;C(33, 1, 8, 14);3;2.0625;4872;99
33;C(33, 1, 9, 13);3;2.0625;4872;99
33;C(33, 1, 10, 15);3;2.0625;4872;99
33;C(33, 2, 3, 13);3;2.0625;4872;99
33;C(33, 2, 5, 16);3;2.0625;4872;99
33;C(33, 2, 7, 8);3;2.0625;4872;99
33;C(33, 2, 7, 10);3;2.0625;4872;99
33;C(33, 2, 7, 15);3;2.0625;4872;99
33;C(33, 2, 8, 13);3;2.0625;4872;99
33;C(33, 2, 9, 10);3;2.0625;4872;99
33;C(33, 2, 10, 16);3;2.0625;4872;99
33;C(33, 2, 12, 13);3;2.0625;4872;99
33;C(33, 2, 13, 14);3;2.0625;4872;99
33;C(33, 3, 4, 14);3;2.0625;4872;99
33;C(33, 3, 5, 16);3;2.0625;4872;99
33;C(33, 3, 7, 8);3;2.0625;4872;99
33;C(33, 4, 5, 7);3;2.0625;4872;99
33;C(33, 4, 6, 7);3;2.0625;4872;99
33;C(33, 4, 7, 9);3;2.0625;4872;99
33;C(33, 4, 7, 16);3;2.0625;4872;99
33;C(33, 4, 13, 14);3;2.0625;4872;99
33;C(33, 4, 13, 15);3;2.0625;4872;99
33;C(33, 4, 14, 16);3;2.0625;4872;99
33;C(33, 5, 6, 8);3;2.0625;4872;99
33;C(33, 5, 7, 8);3;2.0625;4872;99
33;C(33, 5, 9, 16);3;2.0625;4872;99
33;C(33, 5, 13, 16);3;2.0625;4872;99
33;C(33, 6, 14, 16);3;2.0625;4872;99
33;C(33, 8, 10, 14);3;2.0625;4872;99
33;C(33, 8, 12, 14);3;2.0625;4872;99
33;C(33, 8, 14, 15);3;2.0625;4872;99
33;C(33, 10, 12, 16);3;2.0625;4872;99
33;C(33, 10, 14, 16);3;2.0625;4872;99
34;C(34, 1, 4, 14);3;2.09091;6136;102
34;C(34, 1, 5, 8);3;2.09091;6136;102
34;C(34, 1, 6, 9);3;2.09091;6136;102
34;C(34, 1, 6, 10);3;2.09091;6136;102
34;C(34, 1, 6, 15);3;2.09091;6136;102
34;C(34, 1, 7, 12);3;2.09091;6136;102
34;C(34, 1, 8, 12);3;2.09091;6136;102
34;C(34, 1, 9, 14);3;2.09091;6136;102
34;C(34, 1, 12, 15);3;2.09091;6136;102
