N,K,S,diameter,averageShortestPathLength,edges
418,5,C(418;1;69;161;180;194),4,3.2805755395683454,2090
418,5,C(418;1;71;89;146;154),4,3.2805755395683454,2090
418,5,C(418;1;71;112;136;157),4,3.2805755395683454,2090
418,5,C(418;1;72;82;103;148),4,3.2805755395683454,2090
418,5,C(418;1;73;97;156;183),4,3.2805755395683454,2090
418,5,C(418;1;74;99;108;166),4,3.2805755395683454,2090
418,5,C(418;1;75;99;130;141),4,3.2805755395683454,2090
418,5,C(418;1;76;93;107;177),4,3.2805755395683454,2090
418,5,C(418;1;76;111;127;173),4,3.2805755395683454,2090
418,5,C(418;1;79;93;178;204),4,3.2805755395683454,2090
418,5,C(418;1;80;102;127;195),4,3.2805755395683454,2090
418,5,C(418;1;81;116;182;204),4,3.2805755395683454,2090
418,5,C(418;1;82;87;109;149),4,3.2805755395683454,2090
418,5,C(418;1;82;103;137;148),4,3.2805755395683454,2090
418,5,C(418;1;83;109;121;172),4,3.2805755395683454,2090
418,5,C(418;1;83;114;142;206),4,3.2805755395683454,2090
418,5,C(418;1;83;150;174;194),4,3.2805755395683454,2090
418,5,C(418;1;93;148;155;197),4,3.2805755395683454,2090
418,5,C(418;1;94;121;166;199),4,3.2805755395683454,2090
418,5,C(418;1;97;158;184;202),4,3.2805755395683454,2090
418,5,C(418;1;101;163;181;188),4,3.2805755395683454,2090
418,5,C(418;1;102;177;192;197),4,3.2805755395683454,2090
418,5,C(418;1;126;148;160;205),4,3.2805755395683454,2090
418,5,C(418;1;128;141;168;184),4,3.2805755395683454,2090
418,5,C(418;1;136;174;181;196),4,3.2805755395683454,2090
418,5,C(418;1;144;162;169;203),4,3.2805755395683454,2090
