N,K,S,diameter,averageShortestPathLength,edges
415,5,C(415;1;23;121;157;187),4,3.2753623188405796,2075
415,5,C(415;1;24;33;77;137),4,3.2753623188405796,2075
415,5,C(415;1;24;41;77;162),4,3.2753623188405796,2075
415,5,C(415;1;24;94;182;192),4,3.2753623188405796,2075
415,5,C(415;1;24;106;151;169),4,3.2753623188405796,2075
415,5,C(415;1;25;35;143;184),4,3.2753623188405796,2075
415,5,C(415;1;25;39;111;205),4,3.2753623188405796,2075
415,5,C(415;1;25;79;145;163),4,3.2753623188405796,2075
415,5,C(415;1;25;106;160;197),4,3.2753623188405796,2075
415,5,C(415;1;27;87;122;162),4,3.2753623188405796,2075
415,5,C(415;1;28;90;130;137),4,3.2753623188405796,2075
415,5,C(415;1;29;37;92;135),4,3.2753623188405796,2075
415,5,C(415;1;29;54;71;93),4,3.2753623188405796,2075
415,5,C(415;1;30;36;80;199),4,3.2753623188405796,2075
415,5,C(415;1;31;108;151;165),4,3.2753623188405796,2075
415,5,C(415;1;32;38;86;143),4,3.2753623188405796,2075
415,5,C(415;1;32;46;68;120),4,3.2753623188405796,2075
415,5,C(415;1;32;54;72;205),4,3.2753623188405796,2075
415,5,C(415;1;32;54;158;177),4,3.2753623188405796,2075
415,5,C(415;1;32;55;114;126),4,3.2753623188405796,2075
415,5,C(415;1;32;58;99;111),4,3.2753623188405796,2075
415,5,C(415;1;34;75;86;200),4,3.2753623188405796,2075
415,5,C(415;1;35;109;117;169),4,3.2753623188405796,2075
415,5,C(415;1;35;148;158;200),4,3.2753623188405796,2075
415,5,C(415;1;36;42;103;160),4,3.2753623188405796,2075
415,5,C(415;1;37;44;105;183),4,3.2753623188405796,2075
415,5,C(415;1;37;57;123;154),4,3.2753623188405796,2075
415,5,C(415;1;37;58;129;140),4,3.2753623188405796,2075
415,5,C(415;1;37;99;131;145),4,3.2753623188405796,2075
415,5,C(415;1;38;93;121;155),4,3.2753623188405796,2075
415,5,C(415;1;39;93;103;163),4,3.2753623188405796,2075
415,5,C(415;1;40;76;87;180),4,3.2753623188405796,2075
415,5,C(415;1;41;55;66;128),4,3.2753623188405796,2075
415,5,C(415;1;43;48;66;125),4,3.2753623188405796,2075
415,5,C(415;1;43;71;125;189),4,3.2753623188405796,2075
415,5,C(415;1;44;70;144;178),4,3.2753623188405796,2075
415,5,C(415;1;45;52;76;161),4,3.2753623188405796,2075
415,5,C(415;1;45;52;79;109),4,3.2753623188405796,2075
415,5,C(415;1;45;109;125;158),4,3.2753623188405796,2075
415,5,C(415;1;45;109;182;192),4,3.2753623188405796,2075
415,5,C(415;1;46;63;68;101),4,3.2753623188405796,2075
415,5,C(415;1;48;56;75;137),4,3.2753623188405796,2075
415,5,C(415;1;48;65;71;85),4,3.2753623188405796,2075
415,5,C(415;1;49;61;168;191),4,3.2753623188405796,2075
415,5,C(415;1;50;107;137;146),4,3.2753623188405796,2075
415,5,C(415;1;52;67;73;159),4,3.2753623188405796,2075
415,5,C(415;1;52;71;77;93),4,3.2753623188405796,2075
415,5,C(415;1;52;75;119;205),4,3.2753623188405796,2075
415,5,C(415;1;52;79;124;137),4,3.2753623188405796,2075
415,5,C(415;1;54;91;103;176),4,3.2753623188405796,2075
415,5,C(415;1;55;60;188;202),4,3.2753623188405796,2075
415,5,C(415;1;55;84;89;130),4,3.2753623188405796,2075
415,5,C(415;1;55;127;134;193),4,3.2753623188405796,2075
415,5,C(415;1;56;97;162;173),4,3.2753623188405796,2075
415,5,C(415;1;56;132;159;175),4,3.2753623188405796,2075
415,5,C(415;1;58;79;122;132),4,3.2753623188405796,2075
415,5,C(415;1;58;91;164;187),4,3.2753623188405796,2075
415,5,C(415;1;60;79;124;130),4,3.2753623188405796,2075
415,5,C(415;1;60;157;183;188),4,3.2753623188405796,2075
415,5,C(415;1;64;97;109;168),4,3.2753623188405796,2075
415,5,C(415;1;64;99;110;168),4,3.2753623188405796,2075
415,5,C(415;1;67;110;159;167),4,3.2753623188405796,2075
415,5,C(415;1;68;103;111;183),4,3.2753623188405796,2075
415,5,C(415;1;68;147;180;196),4,3.2753623188405796,2075
415,5,C(415;1;69;114;122;144),4,3.2753623188405796,2075
415,5,C(415;1;74;84;132;186),4,3.2753623188405796,2075
415,5,C(415;1;74;127;135;165),4,3.2753623188405796,2075
415,5,C(415;1;75;99;110;128),4,3.2753623188405796,2075
415,5,C(415;1;75;117;129;174),4,3.2753623188405796,2075
415,5,C(415;1;75;146;158;177),4,3.2753623188405796,2075
415,5,C(415;1;77;126;187;197),4,3.2753623188405796,2075
415,5,C(415;1;82;99;110;173),4,3.2753623188405796,2075
415,5,C(415;1;91;120;132;158),4,3.2753623188405796,2075
415,5,C(415;1;91;120;155;164),4,3.2753623188405796,2075
415,5,C(415;1;91;171;186;194),4,3.2753623188405796,2075
415,5,C(415;1;93;102;143;199),4,3.2753623188405796,2075
415,5,C(415;1;93;123;141;174),4,3.2753623188405796,2075
415,5,C(415;1;95;126;168;177),4,3.2753623188405796,2075
415,5,C(415;1;96;115;147;157),4,3.2753623188405796,2075
415,5,C(415;1;97;173;186;205),4,3.2753623188405796,2075
415,5,C(415;1;98;103;170;184),4,3.2753623188405796,2075
415,5,C(415;1;100;153;183;195),4,3.2753623188405796,2075
415,5,C(415;1;101;116;175;193),4,3.2753623188405796,2075
415,5,C(415;1;107;112;146;172),4,3.2753623188405796,2075
415,5,C(415;1;107;140;150;197),4,3.2753623188405796,2075
415,5,C(415;1;108;157;181;194),4,3.2753623188405796,2075
415,5,C(415;1;118;141;173;184),4,3.2753623188405796,2075
415,5,C(415;1;119;150;161;168),4,3.2753623188405796,2075
415,5,C(415;1;120;132;171;199),4,3.2753623188405796,2075
415,5,C(415;1;123;176;190;199),4,3.2753623188405796,2075
415,5,C(415;1;135;160;173;180),4,3.2753623188405796,2075
415,5,C(415;1;137;148;171;186),4,3.2753623188405796,2075
415,5,C(415;1;162;171;185;191),4,3.2753623188405796,2075
