N,K,S,diameter,averageShortestPathLength,edges
192,4,C(192; 1; 23; 66; 76),4,3.0785340314136125,768
192,4,C(192; 1; 24; 37; 67),4,3.0785340314136125,768
192,4,C(192; 1; 24; 81; 92),4,3.0785340314136125,768
192,4,C(192; 1; 25; 36; 41),4,3.0785340314136125,768
192,4,C(192; 1; 25; 66; 80),4,3.0785340314136125,768
192,4,C(192; 1; 26; 75; 86),4,3.0785340314136125,768
192,4,C(192; 1; 27; 62; 72),4,3.0785340314136125,768
192,4,C(192; 1; 27; 67; 88),4,3.0785340314136125,768
192,4,C(192; 1; 28; 39; 72),4,3.0785340314136125,768
192,4,C(192; 1; 28; 70; 90),4,3.0785340314136125,768
192,4,C(192; 1; 29; 62; 78),4,3.0785340314136125,768
192,4,C(192; 1; 29; 84; 91),4,3.0785340314136125,768
192,4,C(192; 1; 30; 83; 93),4,3.0785340314136125,768
192,4,C(192; 1; 31; 36; 55),4,3.0785340314136125,768
192,4,C(192; 1; 31; 71; 84),4,3.0785340314136125,768
192,4,C(192; 1; 31; 84; 89),4,3.0785340314136125,768
192,4,C(192; 1; 34; 54; 60),4,3.0785340314136125,768
192,4,C(192; 1; 35; 66; 82),4,3.0785340314136125,768
192,4,C(192; 1; 36; 43; 55),4,3.0785340314136125,768
192,4,C(192; 1; 36; 43; 67),4,3.0785340314136125,768
192,4,C(192; 1; 37; 61; 88),4,3.0785340314136125,768
192,4,C(192; 1; 37; 67; 84),4,3.0785340314136125,768
192,4,C(192; 1; 37; 70; 93),4,3.0785340314136125,768
192,4,C(192; 1; 38; 56; 71),4,3.0785340314136125,768
192,4,C(192; 1; 38; 87; 92),4,3.0785340314136125,768
192,4,C(192; 1; 39; 50; 83),4,3.0785340314136125,768
192,4,C(192; 1; 39; 50; 84),4,3.0785340314136125,768
192,4,C(192; 1; 41; 52; 66),4,3.0785340314136125,768
192,4,C(192; 1; 43; 51; 80),4,3.0785340314136125,768
192,4,C(192; 1; 43; 55; 72),4,3.0785340314136125,768
192,4,C(192; 1; 43; 69; 92),4,3.0785340314136125,768
192,4,C(192; 1; 45; 60; 80),4,3.0785340314136125,768
192,4,C(192; 1; 47; 54; 67),4,3.0785340314136125,768
192,4,C(192; 1; 47; 55; 66),4,3.0785340314136125,768
192,4,C(192; 1; 53; 66; 91),4,3.0785340314136125,768
192,4,C(192; 1; 55; 66; 89),4,3.0785340314136125,768
192,4,C(192; 1; 55; 76; 87),4,3.0785340314136125,768
192,4,C(192; 1; 56; 66; 85),4,3.0785340314136125,768
192,4,C(192; 1; 56; 73; 86),4,3.0785340314136125,768
192,4,C(192; 1; 58; 72; 93),4,3.0785340314136125,768
192,4,C(192; 1; 60; 76; 85),4,3.0785340314136125,768
192,4,C(192; 1; 60; 79; 89),4,3.0785340314136125,768
192,4,C(192; 1; 67; 73; 84),4,3.0785340314136125,768
