N,K,S,diameter,averageShortestPathLength,edges
181,4,C(181; 1; 13; 49; 54),4,3.022222222222222,724
181,4,C(181; 1; 13; 58; 88),4,3.022222222222222,724
181,4,C(181; 1; 13; 66; 86),4,3.022222222222222,724
181,4,C(181; 1; 14; 19; 63),4,3.022222222222222,724
181,4,C(181; 1; 14; 19; 68),4,3.022222222222222,724
181,4,C(181; 1; 14; 32; 38),4,3.022222222222222,724
181,4,C(181; 1; 14; 35; 88),4,3.022222222222222,724
181,4,C(181; 1; 14; 62; 80),4,3.022222222222222,724
181,4,C(181; 1; 14; 72; 78),4,3.022222222222222,724
181,4,C(181; 1; 15; 37; 42),4,3.022222222222222,724
181,4,C(181; 1; 15; 38; 58),4,3.022222222222222,724
181,4,C(181; 1; 15; 38; 85),4,3.022222222222222,724
181,4,C(181; 1; 15; 53; 86),4,3.022222222222222,724
181,4,C(181; 1; 15; 54; 80),4,3.022222222222222,724
181,4,C(181; 1; 15; 62; 85),4,3.022222222222222,724
181,4,C(181; 1; 16; 25; 88),4,3.022222222222222,724
181,4,C(181; 1; 16; 28; 37),4,3.022222222222222,724
181,4,C(181; 1; 16; 37; 44),4,3.022222222222222,724
181,4,C(181; 1; 17; 57; 78),4,3.022222222222222,724
181,4,C(181; 1; 17; 70; 80),4,3.022222222222222,724
181,4,C(181; 1; 18; 29; 79),4,3.022222222222222,724
181,4,C(181; 1; 18; 49; 59),4,3.022222222222222,724
181,4,C(181; 1; 18; 65; 75),4,3.022222222222222,724
181,4,C(181; 1; 19; 25; 85),4,3.022222222222222,724
181,4,C(181; 1; 19; 70; 85),4,3.022222222222222,724
181,4,C(181; 1; 20; 25; 57),4,3.022222222222222,724
181,4,C(181; 1; 20; 35; 44),4,3.022222222222222,724
181,4,C(181; 1; 20; 44; 55),4,3.022222222222222,724
181,4,C(181; 1; 22; 29; 39),4,3.022222222222222,724
181,4,C(181; 1; 22; 29; 84),4,3.022222222222222,724
181,4,C(181; 1; 22; 50; 63),4,3.022222222222222,724
181,4,C(181; 1; 23; 37; 64),4,3.022222222222222,724
181,4,C(181; 1; 23; 40; 75),4,3.022222222222222,724
181,4,C(181; 1; 24; 29; 37),4,3.022222222222222,724
181,4,C(181; 1; 25; 41; 87),4,3.022222222222222,724
181,4,C(181; 1; 26; 32; 68),4,3.022222222222222,724
181,4,C(181; 1; 26; 47; 58),4,3.022222222222222,724
181,4,C(181; 1; 26; 62; 74),4,3.022222222222222,724
181,4,C(181; 1; 26; 66; 85),4,3.022222222222222,724
181,4,C(181; 1; 28; 73; 88),4,3.022222222222222,724
181,4,C(181; 1; 31; 43; 79),4,3.022222222222222,724
181,4,C(181; 1; 31; 77; 84),4,3.022222222222222,724
181,4,C(181; 1; 33; 40; 52),4,3.022222222222222,724
181,4,C(181; 1; 34; 55; 85),4,3.022222222222222,724
181,4,C(181; 1; 35; 50; 57),4,3.022222222222222,724
181,4,C(181; 1; 37; 46; 78),4,3.022222222222222,724
181,4,C(181; 1; 37; 49; 79),4,3.022222222222222,724
181,4,C(181; 1; 38; 44; 64),4,3.022222222222222,724
181,4,C(181; 1; 39; 50; 56),4,3.022222222222222,724
181,4,C(181; 1; 40; 49; 68),4,3.022222222222222,724
181,4,C(181; 1; 40; 52; 57),4,3.022222222222222,724
181,4,C(181; 1; 41; 48; 64),4,3.022222222222222,724
181,4,C(181; 1; 41; 72; 87),4,3.022222222222222,724
181,4,C(181; 1; 43; 49; 59),4,3.022222222222222,724
181,4,C(181; 1; 43; 76; 82),4,3.022222222222222,724
181,4,C(181; 1; 44; 74; 80),4,3.022222222222222,724
181,4,C(181; 1; 46; 77; 82),4,3.022222222222222,724
181,4,C(181; 1; 48; 58; 81),4,3.022222222222222,724
181,4,C(181; 1; 48; 64; 73),4,3.022222222222222,724
181,4,C(181; 1; 51; 56; 86),4,3.022222222222222,724
181,4,C(181; 1; 53; 58; 86),4,3.022222222222222,724
181,4,C(181; 1; 56; 65; 81),4,3.022222222222222,724
181,4,C(181; 1; 66; 71; 85),4,3.022222222222222,724
181,4,C(181; 1; 68; 76; 88),4,3.022222222222222,724
181,4,C(181; 1; 68; 78; 84),4,3.022222222222222,724
