N,K,S,diameter,averageShortestPathLength,edges
201,4,C(201; 1; 18; 81; 89),4,3.12,804
201,4,C(201; 1; 19; 49; 62),4,3.12,804
201,4,C(201; 1; 20; 26; 56),4,3.12,804
201,4,C(201; 1; 20; 51; 94),4,3.12,804
201,4,C(201; 1; 21; 59; 93),4,3.12,804
201,4,C(201; 1; 22; 49; 61),4,3.12,804
201,4,C(201; 1; 22; 69; 96),4,3.12,804
201,4,C(201; 1; 23; 36; 42),4,3.12,804
201,4,C(201; 1; 24; 33; 52),4,3.12,804
201,4,C(201; 1; 25; 30; 39),4,3.12,804
201,4,C(201; 1; 25; 41; 71),4,3.12,804
201,4,C(201; 1; 25; 46; 56),4,3.12,804
201,4,C(201; 1; 25; 65; 83),4,3.12,804
201,4,C(201; 1; 26; 31; 45),4,3.12,804
201,4,C(201; 1; 26; 32; 43),4,3.12,804
201,4,C(201; 1; 26; 56; 70),4,3.12,804
201,4,C(201; 1; 27; 43; 63),4,3.12,804
201,4,C(201; 1; 27; 59; 77),4,3.12,804
201,4,C(201; 1; 28; 45; 96),4,3.12,804
201,4,C(201; 1; 29; 47; 81),4,3.12,804
201,4,C(201; 1; 29; 75; 83),4,3.12,804
201,4,C(201; 1; 31; 41; 55),4,3.12,804
201,4,C(201; 1; 31; 42; 89),4,3.12,804
201,4,C(201; 1; 33; 46; 73),4,3.12,804
201,4,C(201; 1; 33; 52; 60),4,3.12,804
201,4,C(201; 1; 33; 57; 95),4,3.12,804
201,4,C(201; 1; 33; 86; 93),4,3.12,804
201,4,C(201; 1; 34; 54; 62),4,3.12,804
201,4,C(201; 1; 35; 54; 63),4,3.12,804
201,4,C(201; 1; 36; 60; 76),4,3.12,804
201,4,C(201; 1; 37; 69; 86),4,3.12,804
201,4,C(201; 1; 37; 85; 94),4,3.12,804
201,4,C(201; 1; 41; 47; 63),4,3.12,804
201,4,C(201; 1; 41; 70; 75),4,3.12,804
201,4,C(201; 1; 41; 87; 97),4,3.12,804
201,4,C(201; 1; 41; 89; 98),4,3.12,804
201,4,C(201; 1; 42; 49; 71),4,3.12,804
201,4,C(201; 1; 42; 54; 70),4,3.12,804
201,4,C(201; 1; 44; 62; 83),4,3.12,804
201,4,C(201; 1; 44; 73; 94),4,3.12,804
201,4,C(201; 1; 45; 54; 71),4,3.12,804
201,4,C(201; 1; 45; 83; 98),4,3.12,804
201,4,C(201; 1; 46; 60; 86),4,3.12,804
201,4,C(201; 1; 48; 69; 80),4,3.12,804
201,4,C(201; 1; 48; 84; 89),4,3.12,804
201,4,C(201; 1; 49; 72; 92),4,3.12,804
201,4,C(201; 1; 49; 82; 89),4,3.12,804
201,4,C(201; 1; 51; 57; 70),4,3.12,804
201,4,C(201; 1; 51; 87; 92),4,3.12,804
201,4,C(201; 1; 53; 62; 90),4,3.12,804
201,4,C(201; 1; 54; 63; 79),4,3.12,804
201,4,C(201; 1; 56; 76; 81),4,3.12,804
201,4,C(201; 1; 58; 63; 96),4,3.12,804
201,4,C(201; 1; 62; 86; 97),4,3.12,804
201,4,C(201; 1; 63; 82; 96),4,3.12,804
201,4,C(201; 1; 64; 80; 85),4,3.12,804
201,4,C(201; 1; 64; 85; 92),4,3.12,804
201,4,C(201; 1; 69; 82; 92),4,3.12,804
201,4,C(201; 1; 70; 76; 95),4,3.12,804
201,4,C(201; 1; 72; 81; 98),4,3.12,804
201,4,C(201; 1; 78; 87; 92),4,3.12,804
