N,K,S,diameter,averageShortestPathLength,edges
65,4,C(65; 1; 6; 16; 19),3,2.25,260
65,4,C(65; 1; 6; 16; 20),3,2.25,260
65,4,C(65; 1; 6; 17; 20),3,2.25,260
65,4,C(65; 1; 6; 17; 26),3,2.25,260
65,4,C(65; 1; 6; 20; 28),3,2.25,260
65,4,C(65; 1; 6; 21; 31),3,2.25,260
65,4,C(65; 1; 6; 23; 26),3,2.25,260
65,4,C(65; 1; 6; 23; 27),3,2.25,260
65,4,C(65; 1; 6; 23; 31),3,2.25,260
65,4,C(65; 1; 6; 24; 27),3,2.25,260
65,4,C(65; 1; 6; 24; 28),3,2.25,260
65,4,C(65; 1; 7; 10; 23),3,2.25,260
65,4,C(65; 1; 7; 10; 26),3,2.25,260
65,4,C(65; 1; 7; 11; 16),3,2.25,260
65,4,C(65; 1; 7; 11; 20),3,2.25,260
65,4,C(65; 1; 7; 11; 26),3,2.25,260
65,4,C(65; 1; 7; 11; 28),3,2.25,260
65,4,C(65; 1; 7; 11; 30),3,2.25,260
65,4,C(65; 1; 7; 11; 31),3,2.25,260
65,4,C(65; 1; 7; 12; 16),3,2.25,260
65,4,C(65; 1; 7; 12; 28),3,2.25,260
65,4,C(65; 1; 7; 16; 19),3,2.25,260
65,4,C(65; 1; 7; 16; 20),3,2.25,260
65,4,C(65; 1; 7; 17; 20),3,2.25,260
65,4,C(65; 1; 7; 17; 26),3,2.25,260
65,4,C(65; 1; 7; 17; 28),3,2.25,260
65,4,C(65; 1; 7; 18; 31),3,2.25,260
65,4,C(65; 1; 7; 19; 30),3,2.25,260
65,4,C(65; 1; 7; 20; 30),3,2.25,260
65,4,C(65; 1; 7; 23; 27),3,2.25,260
65,4,C(65; 1; 7; 25; 28),3,2.25,260
65,4,C(65; 1; 7; 26; 30),3,2.25,260
65,4,C(65; 1; 8; 11; 25),3,2.25,260
65,4,C(65; 1; 8; 11; 26),3,2.25,260
65,4,C(65; 1; 8; 12; 18),3,2.25,260
65,4,C(65; 1; 8; 12; 30),3,2.25,260
65,4,C(65; 1; 8; 12; 31),3,2.25,260
65,4,C(65; 1; 8; 13; 23),3,2.25,260
65,4,C(65; 1; 8; 14; 18),3,2.25,260
65,4,C(65; 1; 8; 14; 31),3,2.25,260
65,4,C(65; 1; 8; 20; 30),3,2.25,260
65,4,C(65; 1; 8; 20; 31),3,2.25,260
65,4,C(65; 1; 8; 21; 25),3,2.25,260
65,4,C(65; 1; 8; 21; 27),3,2.25,260
65,4,C(65; 1; 9; 12; 16),3,2.25,260
65,4,C(65; 1; 9; 13; 16),3,2.25,260
65,4,C(65; 1; 9; 13; 20),3,2.25,260
65,4,C(65; 1; 9; 13; 24),3,2.25,260
65,4,C(65; 1; 9; 13; 29),3,2.25,260
65,4,C(65; 1; 9; 14; 20),3,2.25,260
65,4,C(65; 1; 9; 14; 31),3,2.25,260
65,4,C(65; 1; 9; 16; 21),3,2.25,260
65,4,C(65; 1; 9; 16; 30),3,2.25,260
65,4,C(65; 1; 9; 21; 25),3,2.25,260
65,4,C(65; 1; 9; 23; 26),3,2.25,260
65,4,C(65; 1; 9; 23; 29),3,2.25,260
65,4,C(65; 1; 9; 23; 30),3,2.25,260
65,4,C(65; 1; 9; 24; 29),3,2.25,260
65,4,C(65; 1; 9; 24; 30),3,2.25,260
65,4,C(65; 1; 9; 25; 29),3,2.25,260
65,4,C(65; 1; 10; 13; 17),3,2.25,260
65,4,C(65; 1; 10; 13; 18),3,2.25,260
65,4,C(65; 1; 10; 15; 18),3,2.25,260
65,4,C(65; 1; 10; 15; 23),3,2.25,260
65,4,C(65; 1; 10; 17; 23),3,2.25,260
65,4,C(65; 1; 10; 18; 31),3,2.25,260
65,4,C(65; 1; 10; 24; 29),3,2.25,260
65,4,C(65; 1; 10; 26; 31),3,2.25,260
65,4,C(65; 1; 11; 14; 19),3,2.25,260
65,4,C(65; 1; 11; 14; 30),3,2.25,260
65,4,C(65; 1; 11; 16; 20),3,2.25,260
65,4,C(65; 1; 11; 16; 29),3,2.25,260
65,4,C(65; 1; 11; 17; 25),3,2.25,260
65,4,C(65; 1; 11; 19; 25),3,2.25,260
65,4,C(65; 1; 11; 25; 31),3,2.25,260
65,4,C(65; 1; 11; 26; 30),3,2.25,260
65,4,C(65; 1; 11; 26; 31),3,2.25,260
65,4,C(65; 1; 12; 15; 21),3,2.25,260
65,4,C(65; 1; 12; 16; 19),3,2.25,260
65,4,C(65; 1; 12; 17; 20),3,2.25,260
65,4,C(65; 1; 12; 17; 21),3,2.25,260
65,4,C(65; 1; 12; 18; 21),3,2.25,260
65,4,C(65; 1; 12; 20; 30),3,2.25,260
65,4,C(65; 1; 13; 16; 21),3,2.25,260
65,4,C(65; 1; 13; 17; 20),3,2.25,260
65,4,C(65; 1; 13; 17; 23),3,2.25,260
65,4,C(65; 1; 13; 17; 28),3,2.25,260
65,4,C(65; 1; 13; 19; 24),3,2.25,260
65,4,C(65; 1; 13; 19; 29),3,2.25,260
65,4,C(65; 1; 13; 19; 30),3,2.25,260
65,4,C(65; 1; 13; 20; 28),3,2.25,260
65,4,C(65; 1; 13; 20; 30),3,2.25,260
65,4,C(65; 1; 13; 21; 28),3,2.25,260
65,4,C(65; 1; 13; 23; 31),3,2.25,260
65,4,C(65; 1; 13; 24; 31),3,2.25,260
65,4,C(65; 1; 14; 18; 21),3,2.25,260
65,4,C(65; 1; 14; 24; 30),3,2.25,260
65,4,C(65; 1; 15; 18; 26),3,2.25,260
65,4,C(65; 1; 15; 18; 27),3,2.25,260
65,4,C(65; 1; 15; 19; 24),3,2.25,260
65,4,C(65; 1; 15; 21; 26),3,2.25,260
65,4,C(65; 1; 16; 23; 28),3,2.25,260
65,4,C(65; 1; 16; 26; 30),3,2.25,260
65,4,C(65; 1; 17; 21; 29),3,2.25,260
65,4,C(65; 1; 17; 23; 27),3,2.25,260
65,4,C(65; 1; 17; 23; 28),3,2.25,260
65,4,C(65; 1; 17; 25; 28),3,2.25,260
65,4,C(65; 1; 17; 25; 29),3,2.25,260
65,4,C(65; 1; 17; 26; 29),3,2.25,260
65,4,C(65; 1; 18; 25; 31),3,2.25,260
65,4,C(65; 1; 18; 27; 31),3,2.25,260
65,4,C(65; 1; 19; 24; 31),3,2.25,260
65,4,C(65; 1; 19; 25; 29),3,2.25,260
65,4,C(65; 1; 20; 27; 30),3,2.25,260
65,4,C(65; 1; 21; 25; 28),3,2.25,260
65,4,C(65; 1; 21; 25; 31),3,2.25,260
65,4,C(65; 1; 21; 26; 29),3,2.25,260
65,4,C(65; 1; 21; 27; 30),3,2.25,260
65,4,C(65; 1; 21; 27; 31),3,2.25,260
65,4,C(65; 1; 23; 26; 30),3,2.25,260
